number,qbases,numreps,isprime,class_for_rep,unique_classes,n_unique_classes
601,"[[0 0 5 24;0 3 4 24;0 4 12 21;0 6 6 23;0 6 9 22;0 9 14 18;1 2 14 20;1 4 10 22;1 10 10 20;2 2 8 23;2 7 8 22;4 4 13 20;4 6 15 18;4 8 11 20;4 10 14 17;5 8 16 16;6 12 14 15;7 10 14 16;12 12 12 13]]",19,1,[2;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
641,"[[0 0 4 25;0 1 8 24;0 2 14 21;0 4 7 24;0 4 15 20;0 6 11 22;0 10 10 21;0 11 14 18;2 3 12 22;2 5 6 24;2 12 13 18;3 6 14 20;4 9 12 20;4 12 15 16;5 6 16 18;6 6 13 20;6 8 10 21;6 10 12 19;8 12 12 17]]",19,1,[2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
751,"[[1 2 11 25;1 5 7 26;1 5 10 25;1 5 14 23;1 10 11 23;1 10 17 19;2 3 3 27;2 5 19 19;2 7 13 23;2 9 15 21;2 13 17 17;3 6 9 25;5 5 5 26;5 11 11 22;5 13 14 19;6 7 15 21;7 7 13 22;9 11 15 18;10 11 13 19]]",19,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
613,"[[0 0 17 18;0 1 6 24;0 8 15 18;1 4 14 20;1 8 8 22;1 10 16 16;1 12 12 18;2 2 11 22;2 4 8 23;2 5 10 22;2 8 16 17;4 7 8 22;5 14 14 14;6 6 10 21;6 12 12 17;7 8 10 20;8 8 14 17;8 9 12 18;10 11 14 14;10 12 12 15]]",20,1,[2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
619,"[[0 3 9 23;0 3 13 21;0 13 15 15;1 1 16 19;1 5 8 23;1 7 13 20;3 3 5 24;3 5 12 21;4 5 7 23;4 5 17 17;4 9 9 21;4 11 11 19;5 5 13 20;5 7 16 17;5 8 13 19;5 12 15 15;5 13 13 16;7 7 11 20;9 12 13 15;11 11 11 16]]",20,1,[3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
673,"[[0 0 12 23;0 4 9 24;0 5 18 18;0 6 14 21;1 4 16 20;2 4 13 22;2 8 11 22;2 10 13 20;3 4 18 18;3 6 12 22;3 12 14 18;4 4 4 25;4 8 8 23;4 10 14 19;5 6 6 24;5 8 10 22;5 14 14 16;6 12 13 18;8 8 16 17;10 11 14 16]]",20,1,[2;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
839,"[[1 3 10 27;1 6 19 21;1 9 9 26;1 15 17 18;2 5 9 27;2 9 15 23;2 13 15 21;3 3 14 25;3 6 13 25;3 10 17 21;3 11 15 22;5 6 7 27;5 7 18 21;6 7 15 23;6 9 19 19;6 15 17 17;7 9 15 22;9 11 14 21;10 15 15 17;11 13 15 18]]",20,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
577,"[[0 0 1 24;0 6 10 21;0 12 12 17;1 8 16 16;2 2 13 20;2 4 14 19;2 5 8 22;2 11 14 16;3 10 12 18;4 4 4 23;4 4 16 17;4 7 16 16;4 10 10 19;4 13 14 14;5 10 14 16;6 6 8 21;6 6 12 19;7 8 8 20;8 11 14 14;8 12 12 15;10 10 11 16]]",21,1,[2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
677,"[[0 0 1 26;0 1 10 24;0 2 12 23;0 4 6 25;0 7 12 22;0 8 17 18;0 9 14 20;0 14 15 16;1 6 8 24;2 4 9 24;2 5 18 18;2 6 14 21;4 6 7 24;4 6 15 20;4 9 16 18;6 6 11 22;6 10 10 21;6 11 14 18;8 8 15 18;9 12 14 16;10 12 12 17]]",21,1,[2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
691,"[[0 5 15 21;0 9 9 23;0 9 13 21;1 1 8 25;1 1 17 20;1 4 7 25;1 11 13 20;3 3 12 23;3 4 15 21;3 5 9 24;4 5 5 25;4 5 11 23;4 5 17 19;4 15 15 15;5 7 16 19;5 9 12 21;5 11 16 17;7 7 8 23;7 8 17 17;7 11 11 20;8 13 13 17]]",21,1,[3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
701,"[[0 0 5 26;0 2 11 24;0 2 16 21;0 3 4 26;0 4 18 19;0 5 10 24;0 8 14 21;0 11 16 18;0 12 14 19;2 6 6 25;2 7 18 18;3 4 10 24;3 6 16 20;3 8 12 22;4 10 12 21;5 6 8 24;6 6 10 23;6 9 10 22;6 11 12 20;8 12 13 18;9 10 14 18]]",21,1,[2;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
709,"[[0 0 15 22;0 6 12 23;0 9 12 22;1 4 4 26;1 14 16 16;2 2 5 26;2 4 8 25;2 4 17 20;2 5 14 22;2 7 16 20;2 10 11 22;4 6 9 24;4 8 10 23;4 12 15 18;5 6 18 18;5 10 10 22;6 6 14 21;7 8 14 20;8 10 16 17;11 14 14 14;12 12 14 15]]",21,1,[2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
739,"[[0 1 3 27;0 3 17 21;0 15 15 17;1 4 19 19;1 7 8 25;1 7 17 20;1 9 9 24;1 11 16 19;1 13 13 20;3 8 15 21;3 12 15 19;4 5 13 23;4 7 7 25;5 5 8 25;5 5 17 20;5 8 11 23;5 8 17 19;5 13 16 17;7 11 13 20;8 15 15 15;9 12 15 17]]",21,1,[3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
863,"[[1 3 18 23;1 14 15 21;2 3 3 29;2 3 11 27;2 3 15 25;2 7 9 27;3 3 13 26;3 3 19 22;3 5 10 27;3 6 17 23;3 9 17 22;3 10 15 23;3 13 18 19;5 6 19 21;5 9 9 26;5 15 17 18;6 7 7 27;6 9 11 25;7 7 18 21;9 13 17 18;9 14 15 19]]",21,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
887,"[[1 2 21 21;1 3 6 29;1 6 11 27;1 6 15 25;1 11 18 21;2 9 19 21;3 5 18 23;3 7 10 27;3 9 11 26;3 13 15 22;5 14 15 21;6 7 19 21;6 11 17 21;7 9 9 26;7 15 17 18;9 9 10 25;9 9 14 23;9 11 18 19;9 13 14 21;10 11 15 21;13 13 15 18]]",21,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
911,"[[1 1 3 30;1 3 15 26;1 9 10 27;1 15 18 19;2 3 13 27;2 5 21 21;3 5 6 29;3 7 18 23;3 9 14 25;3 10 19 21;3 17 17 18;5 6 11 27;5 6 15 25;5 11 18 21;6 9 13 25;6 11 15 23;6 15 17 19;7 14 15 21;9 10 17 21;9 11 15 22;10 15 15 19]]",21,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
643,"[[0 3 3 25;0 9 11 21;1 1 4 25;1 5 16 19;1 7 8 23;1 8 17 17;1 11 11 20;3 3 7 24;3 3 15 20;3 7 12 21;4 7 7 23;4 7 17 17;4 13 13 17;5 5 8 23;5 7 13 20;7 7 16 17;7 8 13 19;7 12 15 15;7 13 13 16;8 11 13 17;9 9 9 20;9 9 15 16]]",22,1,[3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
661,"[[0 0 6 25;0 2 9 24;0 6 7 24;0 6 15 20;0 9 16 18;1 2 16 20;1 8 14 20;2 2 13 22;2 3 18 18;2 4 4 25;2 8 8 23;2 10 14 19;4 4 10 23;4 7 14 20;4 10 16 17;6 9 12 20;6 12 15 16;7 8 8 22;7 10 16 16;7 12 12 18;10 10 10 19;10 13 14 14]]",22,1,[2;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
827,"[[0 3 17 23;0 5 19 21;0 7 7 27;0 9 11 25;1 4 9 27;1 5 15 24;1 9 13 24;3 3 5 28;3 4 19 21;3 5 8 27;3 7 12 25;3 8 15 23;3 11 11 24;3 11 16 21;4 9 17 21;4 15 15 19;7 9 11 24;7 9 16 21;9 11 15 20;11 11 12 21;11 15 15 16;12 13 15 17]]",22,1,[3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
-----,-----,-----,-----,-----,-----
727,"[[1 1 7 26;1 1 10 25;1 1 14 23;1 2 19 19;1 5 5 26;1 11 11 22;1 13 14 19;2 5 13 23;2 7 7 25;3 3 15 22;3 9 14 21;3 13 15 18;5 6 15 21;5 7 13 22;6 9 9 23;6 9 13 21;7 7 10 23;7 10 17 17;7 11 14 19;9 9 9 22;9 14 15 15;10 13 13 17;11 11 14 17]]",23,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
809,"[[0 0 5 28;0 1 18 22;0 3 4 28;0 3 20 20;0 4 8 27;0 6 17 22;0 8 13 24;0 10 15 22;0 14 17 18;1 6 14 24;2 2 15 24;2 6 12 25;2 9 18 20;2 15 16 18;3 12 16 20;4 6 9 26;5 8 12 24;6 7 18 20;6 8 15 22;6 10 12 23;8 14 15 18;9 10 12 22;11 12 12 20]]",23,1,[2;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
811,"[[0 1 9 27;0 3 19 21;0 9 17 21;0 15 15 19;1 1 5 28;1 3 15 24;1 4 13 25;1 5 16 23;1 7 19 20;1 8 11 25;1 11 17 20;1 12 15 21;3 3 3 28;3 3 8 27;4 7 11 25;5 5 19 20;5 8 19 19;5 13 16 19;7 8 13 23;8 9 15 21;8 13 17 17;9 12 15 19;11 11 13 20]]",23,1,[3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
821,"[[0 0 14 25;0 1 6 28;0 1 12 26;0 6 16 23;0 7 14 24;0 8 9 26;0 9 16 22;0 14 15 20;1 10 12 24;2 3 18 22;2 4 15 24;2 12 12 23;2 13 18 18;3 6 10 26;4 6 12 25;4 9 18 20;4 15 16 18;6 10 18 19;7 12 12 22;8 9 10 24;8 12 17 18;9 12 14 20;12 14 15 16]]",23,1,[2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
823,"[[1 1 14 25;1 2 17 23;1 5 11 26;1 7 17 22;1 10 19 19;1 13 13 22;2 3 9 27;2 5 13 25;2 11 13 23;2 13 17 19;3 6 7 27;3 7 18 21;5 5 17 22;5 10 13 23;6 9 9 25;6 11 15 21;7 7 7 26;7 7 10 25;7 7 14 23;7 11 13 22;7 14 17 17;7 15 15 18;13 13 14 17]]",23,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
919,"[[1 2 17 25;1 3 3 30;1 6 21 21;1 10 17 23;1 11 11 26;1 14 19 19;2 5 7 29;2 5 19 23;2 11 13 25;3 3 15 26;3 9 10 27;3 15 18 19;5 7 13 26;5 7 19 22;5 10 13 25;5 11 17 22;5 13 14 23;6 9 19 21;7 7 14 25;9 9 9 26;9 15 17 18;10 11 13 23;10 13 17 19]]",23,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
1031,"[[1 3 11 30;1 7 9 30;1 9 18 25;2 3 17 27;2 15 19 21;3 3 22 23;3 5 6 31;3 6 19 25;3 9 10 29;3 11 15 26;3 13 18 23;5 5 9 30;5 6 21 23;5 9 14 27;5 9 21 22;6 9 17 25;7 9 15 26;7 10 21 21;9 10 11 27;9 10 15 25;9 14 15 23;11 15 18 19;13 14 15 21]]",23,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
757,"[[0 0 9 26;0 9 10 24;0 12 17 18;1 4 8 26;1 4 16 22;1 6 12 24;1 10 16 20;2 8 8 25;2 8 17 20;2 10 13 22;2 14 14 19;3 6 6 26;3 10 18 18;4 4 7 26;4 4 10 25;4 4 14 23;4 14 16 17;6 6 18 19;6 8 9 24;7 14 16 16;8 8 10 23;8 12 15 18;10 10 14 19;13 14 14 14]]",24,1,[2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
761,"[[0 0 19 20;0 2 9 26;0 4 4 27;0 4 13 24;0 6 7 26;0 6 10 25;0 6 14 23;0 8 11 24;0 8 16 21;0 9 14 22;0 12 16 19;1 6 18 20;2 9 10 24;2 12 17 18;4 5 12 24;4 6 15 22;4 14 15 18;6 6 8 25;6 6 17 20;6 7 10 24;6 10 15 20;7 8 18 18;9 10 16 18;12 14 14 15]]",24,1,[2;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
773,"[[0 0 17 22;0 1 14 24;0 2 12 25;0 4 9 26;0 7 18 20;0 8 15 22;0 10 12 23;1 12 12 22;2 2 6 27;2 2 18 21;2 7 12 24;2 11 18 18;2 12 15 20;4 9 10 24;4 12 17 18;5 6 6 26;5 10 18 18;6 8 12 23;6 9 16 20;6 10 14 21;6 15 16 16;7 12 16 18;8 9 12 22;12 12 14 17]]",24,1,[2;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
991,"[[1 2 5 31;1 2 19 25;1 3 9 30;1 5 17 26;1 6 15 27;1 7 10 29;1 10 19 23;1 13 14 25;1 15 18 21;2 5 11 29;2 13 17 23;3 9 15 26;3 10 21 21;5 5 10 29;5 11 13 26;5 11 19 22;6 15 17 21;7 11 14 25;7 13 17 22;9 9 10 27;9 15 18 19;10 13 19 19;10 15 15 21;13 13 13 22]]",24,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
733,"[[0 0 2 27;0 3 18 20;0 6 11 24;0 6 16 21;2 2 7 26;2 2 10 25;2 2 14 23;2 3 12 24;2 7 14 22;2 9 18 18;2 10 10 23;2 12 12 21;3 12 16 18;4 4 5 26;4 8 13 22;4 10 16 19;4 11 14 20;5 14 16 16;6 6 6 25;6 7 18 18;7 10 10 22;8 8 11 22;8 10 13 20;10 11 16 16;11 12 12 18]]",25,1,[2;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
769,"[[0 0 12 25;0 2 6 27;0 2 18 21;0 7 12 24;0 11 18 18;0 12 15 20;1 16 16 16;2 2 19 20;2 5 8 26;2 5 16 22;2 13 14 20;3 6 18 20;4 8 8 25;4 8 17 20;4 10 13 22;4 14 14 19;5 8 14 22;6 6 11 24;6 6 16 21;7 8 16 20;8 10 11 22;9 12 12 20;10 10 13 20;11 14 14 16;12 12 15 16]]",25,1,[2;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
787,"[[0 3 7 27;0 9 9 25;0 11 15 21;1 1 1 28;1 1 16 23;1 5 19 20;1 8 19 19;1 13 16 19;3 3 12 25;3 9 11 24;3 9 16 21;4 5 11 25;4 7 19 19;4 11 11 23;4 11 17 19;5 8 13 23;7 7 8 25;7 7 17 20;7 9 9 24;7 11 16 19;7 13 13 20;9 9 15 20;9 11 12 21;9 15 15 16;11 11 16 17]]",25,1,[3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
797,"[[0 0 11 26;0 2 3 28;0 2 8 27;0 5 14 24;0 6 19 20;0 10 11 24;0 10 16 21;0 12 13 22;2 6 9 26;3 4 14 24;3 8 18 20;4 4 6 27;4 4 18 21;4 6 13 24;4 12 14 21;5 12 12 22;6 6 7 26;6 6 10 25;6 6 14 23;6 8 11 24;6 8 16 21;6 9 14 22;6 12 16 19;7 10 18 18;9 14 14 18]]",25,1,[2;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
857,"[[0 0 4 29;0 2 18 23;0 3 8 28;0 4 20 21;0 5 16 24;0 6 14 25;0 7 18 22;0 8 8 27;0 9 10 26;1 6 6 28;1 6 12 26;2 9 14 24;2 12 15 22;3 4 16 24;4 11 12 24;4 12 16 21;6 6 16 23;6 7 14 24;6 8 9 26;6 9 16 22;6 14 15 20;9 10 10 24;9 14 16 18;10 12 17 18;12 12 13 20]]",25,1,[2;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
877,"[[0 0 6 29;0 2 12 27;0 6 20 21;1 2 14 26;1 10 10 26;1 14 14 22;2 4 4 29;2 5 8 28;2 10 17 22;2 15 18 18;2 16 16 19;3 6 16 24;3 12 18 20;4 4 13 26;4 4 19 22;4 8 11 26;4 10 19 20;4 11 16 22;5 14 16 20;6 11 12 24;6 12 16 21;8 14 16 19;10 11 16 20;13 14 16 16;14 14 14 17]]",25,1,[2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
947,"[[0 5 9 29;0 7 13 27;0 15 19 19;1 3 19 24;1 8 21 21;1 9 9 28;1 9 17 24;1 12 19 21;3 3 20 23;3 4 9 29;3 12 13 25;4 7 21 21;4 9 11 27;4 9 15 25;5 7 12 27;5 9 20 21;5 11 15 24;5 15 16 21;7 12 15 23;8 9 19 21;9 9 16 23;9 11 13 24;9 12 19 19;9 13 16 21;12 15 17 17]]",25,1,[3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
983,"[[1 1 9 30;1 9 15 26;1 10 21 21;2 3 3 31;2 3 21 23;2 5 15 27;2 9 13 27;2 15 15 23;3 3 17 26;3 5 7 30;3 5 18 25;3 7 14 27;3 7 21 22;3 11 18 23;3 17 18 19;5 6 9 29;6 7 13 27;6 15 19 19;7 9 18 23;7 13 18 21;7 15 15 22;9 9 14 25;9 10 19 21;9 17 17 18;11 14 15 21]]",25,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
829,"[[0 0 10 27;0 3 6 28;0 3 12 26;0 6 8 27;0 8 18 21;0 12 18 19;2 2 14 25;2 4 5 28;2 5 20 20;2 7 10 26;2 8 19 20;2 10 10 25;2 10 14 23;2 13 16 20;3 10 12 24;4 4 11 26;4 14 16 19;5 8 8 26;5 8 16 22;6 6 9 26;7 10 14 22;8 13 14 20;9 10 18 18;10 10 10 23;10 12 12 21;11 14 16 16]]",26,1,[2;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
859,"[[0 3 3 29;0 3 11 27;0 3 15 25;0 7 9 27;1 1 4 29;1 5 7 28;1 8 13 25;1 13 17 20;3 3 20 21;3 7 15 24;3 9 12 25;3 15 15 20;4 5 17 23;4 7 13 25;4 11 19 19;5 5 5 28;5 7 16 23;5 16 17 17;7 7 19 20;7 8 11 25;7 11 17 20;7 12 15 21;9 9 11 24;9 9 16 21;11 11 16 19;11 13 13 20]]",26,1,[3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
883,"[[0 1 21 21;0 9 19 21;1 1 16 25;1 3 12 27;1 4 5 29;1 7 7 28;1 8 17 23;1 9 15 24;1 11 19 20;3 3 9 28;3 3 17 24;3 8 9 27;3 12 17 21;4 7 17 23;4 11 11 25;4 13 13 23;4 17 17 17;5 5 7 28;5 8 13 25;5 13 17 20;7 7 16 23;7 16 17 17;8 11 13 23;8 13 17 19;12 15 15 17;13 13 16 17]]",26,1,[3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
907,"[[0 3 13 27;0 5 21 21;1 1 8 29;1 1 11 28;1 4 7 29;1 4 19 23;1 5 16 25;1 11 16 23;1 16 17 19;3 4 21 21;3 5 12 27;3 12 15 23;4 5 5 29;4 9 9 27;4 13 19 19;4 15 15 21;5 7 7 28;5 8 17 23;5 9 15 24;5 11 19 20;7 8 13 25;7 13 17 20;8 11 19 19;9 9 13 24;11 13 16 19;13 13 13 20]]",26,1,[3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
1151,"[[1 5 6 33;1 5 15 30;1 9 13 30;1 14 15 27;1 15 21 22;2 3 7 33;2 9 15 29;2 9 21 25;3 5 21 26;3 9 10 31;3 11 11 30;3 17 18 23;5 6 19 27;5 15 15 26;5 18 19 21;6 7 15 29;6 7 21 25;6 15 19 23;7 7 18 27;7 9 11 30;9 10 21 23;9 11 18 25;9 13 15 26;9 15 19 22;10 13 21 21;14 15 17 21]]",26,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
853,"[[0 0 18 23;0 9 14 24;0 12 15 22;1 2 8 28;1 14 16 20;2 2 2 29;2 2 13 26;2 2 19 22;2 4 7 28;2 7 20 20;2 8 16 23;2 13 14 22;3 6 18 22;3 14 18 18;4 4 14 25;4 6 15 24;4 8 17 22;6 12 12 23;6 13 18 18;7 8 8 26;7 8 16 22;8 8 10 25;8 8 14 23;8 10 17 20;9 12 12 22;10 10 13 22;10 14 14 19]]",27,1,[2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
881,"[[0 0 16 25;0 2 6 29;0 3 14 26;0 4 9 28;0 4 17 24;0 6 13 26;0 6 19 22;0 7 16 24;0 9 20 20;0 14 18 19;0 15 16 20;2 2 12 27;2 6 20 21;3 8 18 22;3 10 14 24;4 6 10 27;4 8 15 24;4 10 18 21;5 6 6 28;5 6 12 26;6 10 13 24;6 11 18 20;8 12 12 23;8 13 18 18;9 12 16 20;10 12 14 21;12 15 16 16]]",27,1,[2;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
929,"[[0 0 20 23;0 1 12 28;0 2 5 30;0 2 14 27;0 2 21 22;0 8 9 28;0 8 17 24;0 10 10 27;0 11 18 22;0 12 16 23;2 3 4 30;2 5 18 24;3 6 10 28;3 6 20 22;3 10 12 26;3 14 18 20;4 6 6 29;4 9 16 24;4 12 12 25;5 16 18 18;6 8 10 27;6 11 14 24;6 13 18 20;6 14 16 21;8 8 15 24;8 10 18 21;10 12 18 19]]",27,1,[2;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
953,"[[0 0 13 28;0 2 7 30;0 2 18 25;0 4 19 24;0 5 12 28;0 9 14 26;0 10 18 23;0 11 16 24;0 16 16 21;1 4 6 30;1 12 18 22;2 7 18 24;2 15 18 20;3 4 12 28;3 12 20 20;4 6 15 26;4 8 12 27;4 17 18 18;6 6 16 25;6 8 18 23;6 12 17 22;7 16 18 18;8 9 18 22;8 12 13 24;9 10 14 24;10 12 15 22;12 14 17 18]]",27,1,[2;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
967,"[[1 1 2 31;1 1 17 26;1 2 11 29;1 5 10 29;1 11 13 26;1 11 19 22;2 3 15 27;2 7 17 25;2 9 21 21;2 13 13 25;3 3 7 30;3 3 18 25;3 6 9 29;5 11 14 25;5 13 17 22;6 7 21 21;6 9 11 27;6 9 15 25;7 10 17 23;7 11 11 26;7 14 19 19;9 11 18 21;10 11 11 25;10 13 13 23;10 17 17 17;11 11 14 23;11 14 17 19]]",27,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
971,"[[0 1 3 31;0 1 21 23;0 3 11 29;0 7 9 29;0 9 19 23;0 11 11 27;0 11 15 25;0 13 19 21;1 4 15 27;1 13 15 24;3 3 13 28;3 5 19 24;3 8 13 27;3 9 16 25;3 11 20 21;3 12 17 23;4 15 17 21;5 8 21 21;5 9 9 28;5 9 17 24;5 12 19 21;7 7 12 27;7 9 20 21;7 11 15 24;7 15 16 21;9 11 12 25;11 15 15 20]]",27,1,[3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
977,"[[0 0 4 31;0 1 20 24;0 3 22 22;0 6 10 29;0 7 12 28;0 13 18 22;1 12 16 24;2 3 8 30;2 6 19 24;2 10 12 27;3 6 16 26;3 14 14 24;4 5 6 30;4 6 14 27;4 6 21 22;4 14 18 21;5 12 18 22;6 6 8 29;6 6 11 28;6 10 20 21;6 11 12 26;6 13 14 24;6 16 18 19;8 9 16 24;8 12 12 25;12 12 17 20;12 14 14 21]]",27,1,[2;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[2;3;4]
1019,"[[0 1 17 27;0 3 7 31;0 3 13 29;0 7 21 23;0 11 13 27;0 13 15 25;0 17 17 21;1 1 21 24;1 3 15 28;1 8 15 27;1 9 19 24;3 5 12 29;3 5 16 27;3 9 20 23;3 13 20 21;3 15 16 23;4 7 15 27;4 9 9 29;4 11 21 21;5 11 12 27;5 12 15 25;7 13 15 24;8 15 17 21;9 12 13 25;11 12 15 23;12 15 17 19;13 15 15 20]]",27,1,[3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
1039,"[[1 1 14 29;1 1 19 26;1 5 22 23;2 5 7 31;2 5 13 29;2 7 19 25;2 9 15 27;2 11 17 25;3 3 11 30;3 7 9 30;3 9 18 25;5 7 17 26;5 10 17 25;5 13 13 26;5 13 19 22;5 14 17 23;6 7 15 27;6 9 9 29;6 11 21 21;7 7 10 29;7 10 19 23;7 13 14 25;7 15 18 21;10 11 17 23;10 17 17 19;11 11 11 26;11 14 19 19]]",27,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
1051,"[[0 3 9 31;0 9 21 23;0 13 21 21;1 1 5 32;1 5 8 31;1 5 20 25;1 8 19 25;1 11 20 23;1 13 16 25;1 17 19 20;3 3 3 32;3 5 21 24;3 12 13 27;4 5 7 31;4 5 13 29;4 7 19 25;4 9 15 27;4 11 17 25;5 8 11 29;5 11 11 28;5 12 21 21;5 15 15 24;7 7 13 28;7 11 16 25;8 13 17 23;9 13 15 24;11 13 19 20]]",27,1,[3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],[3;4]
1103,"[[1 2 3 33;1 6 15 29;1 6 21 25;1 7 18 27;1 9 11 30;2 3 19 27;2 9 17 27;3 5 13 30;3 6 23 23;3 9 22 23;3 13 14 27;3 13 21 22;5 5 18 27;5 6 9 31;5 14 21 21;5 15 18 23;6 7 17 27;6 9 19 25;6 13 13 27;7 10 15 27;7 17 18 21;9 9 10 29;9 11 15 26;9 13 18 23;10 11 21 21;13 13 18 21;13 15 15 22]]",27,1,[4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4],4
-----,-----,-----,-----,-----,-----
